LINE_NAME,trait,num_value
DKC4908,PHT_BLUP,-10.26279368
EV3825,PHT_BLUP,-14.62122258
EY6663,PHT_BLUP,4.05908375
KUCHABA,PHT_BLUP,1.63937237
EV5632,PHT_BLUP,-1.84167054
EY4573,PHT_BLUP,0.546149
EY3529,PHT_BLUP,-2.32074908
EX4676,PHT_BLUP,-0.74654105
EZ4460,PHT_BLUP,-6.80610543
EX4152,PHT_BLUP,-8.03347961
EZ3347,PHT_BLUP,13.54698676
DKC4228,PHT_BLUP,-13.47348515
EZ4860,PHT_BLUP,-7.85339799
EZ3753,PHT_BLUP,26.63125577
EW3297,PHT_BLUP,8.19130872
EX3188,PHT_BLUP,6.66863492
EZ3756,PHT_BLUP,-9.33575978
EY4859SQGZ,PHT_BLUP,-8.28664861
DKC3990,PHT_BLUP,16.45827672
DKC3305,PHT_BLUP,8.47048859
DKC4109WX,PHT_BLUP,-9.1828407
EX6439,PHT_BLUP,9.02000322
DKC6625,PHT_BLUP,0.63332081
ESTEVIO,PHT_BLUP,-8.88116395
EZ3847,PHT_BLUP,-22.94457488
EZ3963,PHT_BLUP,-11.23450971
DKC4335,PHT_BLUP,-10.11357061
EZ4465,PHT_BLUP,-8.94685437
DKC4541,PHT_BLUP,-7.0837552
EZ3348,PHT_BLUP,11.94911634
EY3336,PHT_BLUP,24.56722345
EV5742XPYZ,PHT_BLUP,-4.31846715
EY5327,PHT_BLUP,-4.16088112
EZ5643,PHT_BLUP,-10.13611727
EZ6858,PHT_BLUP,-14.41916646
DKC3601,PHT_BLUP,14.1736693
EZ3958,PHT_BLUP,-8.14674368
DKC4539,PHT_BLUP,-8.81754038
EY4256,PHT_BLUP,-4.75417947
EY4940,PHT_BLUP,-6.45117728
EZ4064,PHT_BLUP,-8.91941506
EZ3754,PHT_BLUP,26.86264855
EX5157,PHT_BLUP,-5.58242266
EZ3349,PHT_BLUP,-22.05540899
ENISOR,PHT_BLUP,-12.20503883
EZ4466,PHT_BLUP,2.19932513
EZ4067,PHT_BLUP,-19.31539279
EX4568,PHT_BLUP,-5.38392804
DKC4178,PHT_BLUP,-9.21698356
EZ7037,PHT_BLUP,9.03726817
EY3954,PHT_BLUP,17.3656662
EY5324,PHT_BLUP,-7.11026968
DKC3789,PHT_BLUP,-8.33342281
DKC4943,PHT_BLUP,-7.84923983
DKC3442,PHT_BLUP,5.55288381
EZ4580,PHT_BLUP,-1.22556009
EV3663,PHT_BLUP,-3.93460466
ARTEMIDE,PHT_BLUP,11.18232184
EY7034,PHT_BLUP,10.34438832
EY6850,PHT_BLUP,15.91648883
EW4456,PHT_BLUP,-13.44849422
EY3672,PHT_BLUP,21.91598858
ET6319KDDZ,PHT_BLUP,
DKC6777,PHT_BLUP,25.71266079
EU5734,PHT_BLUP,-8.36242791
BCOOL,PHT_BLUP,-2.44741945
EZ4693,PHT_BLUP,-3.42399495
DKC5001,PHT_BLUP,-2.3773331
DKC3323,PHT_BLUP,10.35733764
DKC7107,PHT_BLUP,8.9160883
EX6017,PHT_BLUP,-11.33956301
DKC3623,PHT_BLUP,-4.10388294
EU3313,PHT_BLUP,3.24986702
EU4662,PHT_BLUP,-6.9313621
DKC6812,PHT_BLUP,6.14685389
EY4260,PHT_BLUP,-5.69237194
EX4052,PHT_BLUP,5.71679635
DKC5031WX,PHT_BLUP,-14.14382981
NQ3224,PHT_BLUP,-26.65589876
IZZLI,PHT_BLUP,-10.77798991
EW4931,PHT_BLUP,-6.35733404
EV4142,PHT_BLUP,-6.31436928
EY5844,PHT_BLUP,20.13159909
EZ4576,PHT_BLUP,-2.81384322
EZ5853,PHT_BLUP,-0.61962853
DKC6308,PHT_BLUP,8.0722686
EW2968,PHT_BLUP,4.59664677
EX3186,PHT_BLUP,-23.82793875
EZ4065,PHT_BLUP,-7.92331861
DKC3027,PHT_BLUP,-16.60732048
EX3425,PHT_BLUP,15.0248056
C955,PHT_BLUP,33.21907543
EY3532,PHT_BLUP,11.42430184
EZ6536,PHT_BLUP,-7.98648686
EZ6947,PHT_BLUP,31.34212463
DKC4598,PHT_BLUP,-6.08889033
DKC4533,PHT_BLUP,-18.6749605
DKC5685,PHT_BLUP,-3.60973599
DKC3247,PHT_BLUP,-14.61754
EZ4579,PHT_BLUP,-7.93558895
DKC4238,PHT_BLUP,-9.19083601
EZ3842,PHT_BLUP,-15.75840927
EX4571,PHT_BLUP,-10.3182906
EZ6226,PHT_BLUP,-8.10171977
EZ5759,PHT_BLUP,-8.93025924
EV5924,PHT_BLUP,-7.1500788
EY4689,PHT_BLUP,-2.87336709
NN3550,PHT_BLUP,7.98298199
EZ6769,PHT_BLUP,14.40401351
BOUCALO,PHT_BLUP,-8.9264737
EZ5159,PHT_BLUP,6.34096041
EZ3844,PHT_BLUP,-10.70577033
EZ5266,PHT_BLUP,7.24693078
DKC4316,PHT_BLUP,-41.14308802
EY5158,PHT_BLUP,-5.74573478
EZ5849,PHT_BLUP,2.95437767
EZ3758,PHT_BLUP,-8.06353454
EZ5053,PHT_BLUP,-12.5249279
EZ5559,PHT_BLUP,1.45071512
DKC6919,PHT_BLUP,11.57537997
EU6320XPYZ,PHT_BLUP,20.15836432
EZ3549,PHT_BLUP,27.40196093
DKC3050,PHT_BLUP,1.22692324
EY6763,PHT_BLUP,10.13129411
EV3293,PHT_BLUP,-10.97662269
DKC5182WX,PHT_BLUP,-9.11466859
EX3831,PHT_BLUP,-25.8921927
DKC4726,PHT_BLUP,-4.87093727
TALABOR,PHT_BLUP,-23.95847043
EZ4862,PHT_BLUP,5.30377007
EY5639,PHT_BLUP,0.71402351
EZ2980,PHT_BLUP,-11.88912219
EX3331,PHT_BLUP,10.71819181
EX3742,PHT_BLUP,-24.8539423
FIERTE,PHT_BLUP,-0.80470806
EZ6766,PHT_BLUP,-11.42571488
EZ3544,PHT_BLUP,20.30023562
DKC4655,PHT_BLUP,-24.55048967
EY3432,PHT_BLUP,1.16734233
EZ3445,PHT_BLUP,19.96434913
EY6852,PHT_BLUP,25.64354257
EU4663,PHT_BLUP,-0.03636744
OYOLA,PHT_BLUP,-0.2065427
EY4575,PHT_BLUP,-6.52691722
DKC4302,PHT_BLUP,1.04866074
EY3837,PHT_BLUP,0.59474863
DKC5206,PHT_BLUP,-7.39105324
EZ3839,PHT_BLUP,8.4302363
EZ3850,PHT_BLUP,-31.59963453
EZ5051,PHT_BLUP,-23.55631092
EV6525,PHT_BLUP,11.79890722
EY4938,PHT_BLUP,-19.04344933
EY4159,PHT_BLUP,-7.50133019
EX4855,PHT_BLUP,-3.49709386
DKC4031,PHT_BLUP,-3.87057699
DKC5016,PHT_BLUP,-19.11273197
EW3326,PHT_BLUP,14.51161439
DKC5542,PHT_BLUP,21.05815338
EX5552,PHT_BLUP,-6.52564113
EV3732,PHT_BLUP,-18.70610325
DKC3088,PHT_BLUP,-12.33659513
DKC6402,PHT_BLUP,5.47537371
EX4674,PHT_BLUP,-4.33888412
ICARE,PHT_BLUP,-9.87961338
DKC4897,PHT_BLUP,-6.18415515
DKC3937,PHT_BLUP,0.60886929
EZ4464,PHT_BLUP,-16.56501998
MERJEN,PHT_BLUP,
EX3330XKLZ,PHT_BLUP,-3.75093046
EZ4577,PHT_BLUP,6.55060087
DKC5068,PHT_BLUP,-4.05740512
DKC6731,PHT_BLUP,18.30904274
DKC3204,PHT_BLUP,-4.05593142
AUXKAR,PHT_BLUP,-3.28966754
DKC4933,PHT_BLUP,-7.75322094
EW3083,PHT_BLUP,-16.66698739
DKC3218,PHT_BLUP,-12.15089921
EY4748,PHT_BLUP,-6.28698305
EZ5263,PHT_BLUP,4.44104429
ET3822,PHT_BLUP,-17.11978306
ES3159,PHT_BLUP,0.76026289
DKC3888WX,PHT_BLUP,-15.41145661
EZ5558,PHT_BLUP,-2.42540499
DKC5182,PHT_BLUP,-13.07606032
EY3747,PHT_BLUP,-11.11237254
DKC3527,PHT_BLUP,-9.03318141
EW4930,PHT_BLUP,-13.2690349
EV3076,PHT_BLUP,-7.10238062
EU4447,PHT_BLUP,-14.62066465
DKC4115,PHT_BLUP,-10.33304805
EY3538,PHT_BLUP,2.72119799
DKC3149,PHT_BLUP,3.55474634
EY3430,PHT_BLUP,-25.04516222
EZ3346,PHT_BLUP,16.19373355
EZ2981,PHT_BLUP,-14.90711909
DKC4621,PHT_BLUP,0.3583119
EY3527,PHT_BLUP,-16.89560635
EZ3343,PHT_BLUP,10.87910634
BAZALTIK,PHT_BLUP,-10.65048789
EW4150,PHT_BLUP,-1.37948195
DKC2990,PHT_BLUP,6.44482393
DKC4908WX,PHT_BLUP,-3.20928975
DKC4712,PHT_BLUP,-5.63999389
KLERI,PHT_BLUP,4.87052784
EZ3961,PHT_BLUP,-9.71283446
DKC5210,PHT_BLUP,-2.74805143
EZ6859,PHT_BLUP,3.37411886
EV6321,PHT_BLUP,-3.86265718
DKC6228,PHT_BLUP,9.4043692
EY4336,PHT_BLUP,-5.56751867
EZ3546,PHT_BLUP,36.33726083
EW4929,PHT_BLUP,7.05507897
EX6530,PHT_BLUP,1.88479697
DKC3844,PHT_BLUP,-16.99673729
DKC5110,PHT_BLUP,-1.83831903
DKC3117,PHT_BLUP,2.19794567
DKC3972,PHT_BLUP,-8.60110135
EY6854,PHT_BLUP,7.01791733
DKC6503,PHT_BLUP,-13.43241035
EU4446,PHT_BLUP,-10.75430924
EX3332,PHT_BLUP,7.88178779
EZ3450,PHT_BLUP,14.15419791
EY5325,PHT_BLUP,-0.44009367
EX4054,PHT_BLUP,-8.4336353
EZ3760,PHT_BLUP,-28.39926233
EZ5644,PHT_BLUP,3.63960315
EZ3444,PHT_BLUP,13.13932667
EV4326,PHT_BLUP,-2.30041715
EY6659,PHT_BLUP,14.87627149
DKC6664,PHT_BLUP,4.71226847
EY4334,PHT_BLUP,-10.48099988
ET4440,PHT_BLUP,-2.12854894
FACINA,PHT_BLUP,7.51285952
DKC3924,PHT_BLUP,-8.85372707
ET7019,PHT_BLUP,0.91652948
EY4751,PHT_BLUP,-3.84306257
EY3835,PHT_BLUP,-14.88131139
OSIKO,PHT_BLUP,-3.4522983
EZ4467,PHT_BLUP,-13.32482491
DKC3796,PHT_BLUP,-13.8688059
EZ6770,PHT_BLUP,-10.00054728
EZ3552,PHT_BLUP,18.63943255
EZ4462,PHT_BLUP,-2.89669956
DKC3532,PHT_BLUP,25.53556829
MAXEED,PHT_BLUP,
ISTELIA,PHT_BLUP,-8.42284814
INFORMATIKA,PHT_BLUP,-16.01901388
EY3540,PHT_BLUP,27.30242879
EY5049,PHT_BLUP,-5.93586143
DKC3418,PHT_BLUP,15.21441986
EW6653,PHT_BLUP,-9.45172527
EX6758,PHT_BLUP,-11.40294134
EX4151,PHT_BLUP,-15.33847741
EZ3681,PHT_BLUP,29.12623851
EY3673,PHT_BLUP,20.12236026
EZ7038,PHT_BLUP,21.06461741
EX5749,PHT_BLUP,-1.94518295
DKC5049,PHT_BLUP,-2.15767831
EY3751,PHT_BLUP,22.15668881
EY4747,PHT_BLUP,-3.87491329
EU6432,PHT_BLUP,-8.72160424
EZ3685,PHT_BLUP,-16.57422519
IONITI,PHT_BLUP,-12.48712198
EV3516,PHT_BLUP,4.17051315
DKC3096,PHT_BLUP,-11.55022164
EY4688,PHT_BLUP,-4.74969295
EY4057,PHT_BLUP,-17.67273694
EZ3962,PHT_BLUP,-1.78054638
EZ3959,PHT_BLUP,-1.26637218
DKC5159,PHT_BLUP,-2.31630066
EZ3761,PHT_BLUP,-29.50299926
DKC4792,PHT_BLUP,-3.70803919
ES6921,PHT_BLUP,14.70999392
EY3669,PHT_BLUP,-10.53925459
EZ3344,PHT_BLUP,13.07278152
EW4455,PHT_BLUP,-9.60817441
EX3333,PHT_BLUP,8.66298431
EX3952,PHT_BLUP,-19.4275333
EZ3446,PHT_BLUP,16.05877035
DKC4670,PHT_BLUP,-3.43977772
DKC3642,PHT_BLUP,-14.61720312
DKC6492,PHT_BLUP,11.26953138
ABADDIR,PHT_BLUP,-16.81819153
DKC5709,PHT_BLUP,-10.57922609
EZ4861,PHT_BLUP,-7.95262795
ES4126,PHT_BLUP,-14.847805
EZ3755,PHT_BLUP,24.55638513
DKC3888,PHT_BLUP,-15.84852978
EY6939,PHT_BLUP,-0.50720769
EX5553,PHT_BLUP,-4.62543915
EX4678,PHT_BLUP,-5.65755123
EY4160,PHT_BLUP,-8.43858661
DKC5810,PHT_BLUP,-10.86565976
DKC3402,PHT_BLUP,-13.39494387
PIANELLO,PHT_BLUP,
EU4831,PHT_BLUP,-8.52522378
EXPERTIZE,PHT_BLUP,2.51682217
MOGABRIX,PHT_BLUP,-6.96628728
EX4746,PHT_BLUP,-12.50942787
EX4333,PHT_BLUP,-8.58641832
EY4685,PHT_BLUP,-7.79135115
GARGANTUA,PHT_BLUP,1.81655746
DKC2684,PHT_BLUP,-9.99240313
LIMAGOLD,PHT_BLUP,-6.32265004
EX7030,PHT_BLUP,8.33453957
DKC3419,PHT_BLUP,5.59895994
EZ3550,PHT_BLUP,21.07815313
WEEKLI,PHT_BLUP,-3.10246409
FIDEKA,PHT_BLUP,-11.10967614
EY3436,PHT_BLUP,16.70312762
SHEILA,PHT_BLUP,-3.38205671
EY4574,PHT_BLUP,-7.11373811
EZ3553,PHT_BLUP,-13.15596988
EY6856,PHT_BLUP,13.53390067
DKC3400,PHT_BLUP,-17.92984108
EZ5761,PHT_BLUP,6.1640406
EX4682,PHT_BLUP,-13.14526309
DKC6897,PHT_BLUP,-16.45195716
KIMMICH,PHT_BLUP,-20.56031206
EZ5758,PHT_BLUP,-3.43860028
EW3417,PHT_BLUP,10.28683923
DKC2972,PHT_BLUP,-9.49239529
DKC5432,PHT_BLUP,6.3680602
EZ3677,PHT_BLUP,28.54570233
EZ7040,PHT_BLUP,5.34201561
EW6016SQGZ,PHT_BLUP,-4.67328469
EX5258,PHT_BLUP,-8.96334048
EU4554,PHT_BLUP,1.43474898
EZ3345,PHT_BLUP,13.98124009
EZ5265,PHT_BLUP,2.50106738
EZ3547,PHT_BLUP,19.59923806
EZ5760,PHT_BLUP,5.23593005
EY3957,PHT_BLUP,-18.1376559
EY6855,PHT_BLUP,-0.81605346
DKC5075,PHT_BLUP,-15.83134588
EX3832,PHT_BLUP,-19.78202801
EZ6227,PHT_BLUP,-5.33340368
DKC4917,PHT_BLUP,-9.3651772
EZ4066,PHT_BLUP,-4.79292406
EX4936,PHT_BLUP,0.16443148
EX5257,PHT_BLUP,-1.37641016
KOLEKTOR,PHT_BLUP,-15.55254456
DKC4433,PHT_BLUP,-11.92999458
EX3525,PHT_BLUP,3.14006181
DUELING,PHT_BLUP,-1.43957649
DKC6044,PHT_BLUP,3.45599787
EU5631,PHT_BLUP,-11.58898394
DKC5148,PHT_BLUP,-1.61989987
EU3661,PHT_BLUP,7.34177124
DKC4391WX,PHT_BLUP,-8.42348721
EW4667,PHT_BLUP,-10.39636949
EW3295,PHT_BLUP,-11.45413401
EW3946,PHT_BLUP,6.28316878
EZ3447,PHT_BLUP,10.06518498
DKC3513,PHT_BLUP,8.19644933
EW5322SQGZ,PHT_BLUP,11.09368912
EY5752,PHT_BLUP,-9.64510615
EY3744,PHT_BLUP,-18.79950202
EX6437,PHT_BLUP,10.33228269
EV5319,PHT_BLUP,-1.5319688
DKC3575,PHT_BLUP,6.62534906
EX4848,PHT_BLUP,-5.79257767
EY3437,PHT_BLUP,11.43971923
EZ3848,PHT_BLUP,-3.60774761
DKC4590WX,PHT_BLUP,-6.43892049
EX5432,PHT_BLUP,-0.35520356
DKC6761,PHT_BLUP,2.59882112
DKC3438,PHT_BLUP,15.51118221
EP4115,PHT_BLUP,0.63955311
DKC4231,PHT_BLUP,-13.14180357
EV5317,PHT_BLUP,-6.18329551
EX6531,PHT_BLUP,-1.80019705
EZ7117,PHT_BLUP,17.1504172
EY5433,PHT_BLUP,7.35479503
EZ4461,PHT_BLUP,-2.18601993
KANELA,PHT_BLUP,-1.00929644
DKC5144,PHT_BLUP,
DKC5065,PHT_BLUP,7.11689244
DALAMER,PHT_BLUP,-7.28744193
EZ3841,PHT_BLUP,-20.39155035
EZ7039,PHT_BLUP,4.523628
EY5047,PHT_BLUP,-11.79436496
DKC5911,PHT_BLUP,8.17931898
EY4572,PHT_BLUP,-20.42626106
DKC6980,PHT_BLUP,9.52252558
EXTERION,PHT_BLUP,-4.15441661
EX3192,PHT_BLUP,-1.35758589
DKC3539,PHT_BLUP,11.41353446
EZ4754,PHT_BLUP,-9.68329066
EZ6771,PHT_BLUP,1.87742669
EY3338,PHT_BLUP,5.40878832
EZ4941,PHT_BLUP,-5.63513835
EZ5052,PHT_BLUP,-8.33255921
DKC4098,PHT_BLUP,-7.31100843
EX6848,PHT_BLUP,13.98872298
EZ3683,PHT_BLUP,-17.17276037
VASARI,PHT_BLUP,4.62076391
EZ4068,PHT_BLUP,-21.72044252
EZ4578,PHT_BLUP,-20.86320124
EX6759,PHT_BLUP,1.80847452
EZ7116,PHT_BLUP,23.62557996
EY3675,PHT_BLUP,2.79758031
ES6638SQGZ,PHT_BLUP,4.1546052
EZ7115,PHT_BLUP,7.18204731
EX2974,PHT_BLUP,-16.70812554
DKC3747,PHT_BLUP,-15.44779199
DKC5812,PHT_BLUP,3.07952539
DKC7034,PHT_BLUP,15.38081632
DKC7240,PHT_BLUP,28.44080836
DKC3327,PHT_BLUP,5.08378483
EZ3764,PHT_BLUP,-15.77608066
EZ3442,PHT_BLUP,13.87460659
DKC4728,PHT_BLUP,0.34339336
EY6224,PHT_BLUP,-12.68889339
EY7110,PHT_BLUP,14.30761921
DKC4428,PHT_BLUP,-6.63091839
SYNOPSIS,PHT_BLUP,-5.16654663
SPOUTNIK,PHT_BLUP,-7.29776959
DKC5605,PHT_BLUP,-2.64589061
EZ3207,PHT_BLUP,-2.30783152
EU3290,PHT_BLUP,6.63047917
EW5549,PHT_BLUP,-1.06178967
EY3955,PHT_BLUP,17.21365294
ES3932,PHT_BLUP,-19.32733919
ZORAN,PHT_BLUP,10.76561342
EY5933,PHT_BLUP,-2.22235902
TRADUXIO,PHT_BLUP,-5.15494177
EY3435,PHT_BLUP,-2.40766503
DKC4540,PHT_BLUP,-8.59085276
EZ5851,PHT_BLUP,7.46047169
EZ5050,PHT_BLUP,0.41923848
EX5431,PHT_BLUP,3.36193591
EQ3243,PHT_BLUP,-13.7256569
EY4686,PHT_BLUP,-13.63033267
DKC5744,PHT_BLUP,-1.05299167
EY5755,PHT_BLUP,-3.72630506
EZ3194,PHT_BLUP,-14.68466665
DEVICE,PHT_BLUP,-14.33186404
ET4442,PHT_BLUP,-17.43144259
INTERACTIS,PHT_BLUP,-11.28078919
DKC3450,PHT_BLUP,5.64405709
DKC3724,PHT_BLUP,12.48485271
EZ5328,PHT_BLUP,-7.69539499
DKC6715,PHT_BLUP,-1.58297407
MAGAN,PHT_BLUP,-10.42278416
DKC4391,PHT_BLUP,-5.68367739
EX4744,PHT_BLUP,-7.68916884
EZ3342,PHT_BLUP,15.0068795
EY5326,PHT_BLUP,-0.57595009
EV3662,PHT_BLUP,3.67185207
EY3533,PHT_BLUP,19.29356528
DKC6728,PHT_BLUP,7.99421095
EZ3680,PHT_BLUP,29.31839778
DKC3805,PHT_BLUP,-14.71343728
EW4834,PHT_BLUP,-14.76766436
EY4258,PHT_BLUP,-8.60559703
EX6018,PHT_BLUP,3.27721718
EY4157,PHT_BLUP,-19.47208685
APRECIA,PHT_BLUP,10.52615806
EY3956,PHT_BLUP,-19.10629399
EV6754,PHT_BLUP,29.34457023
EY3439,PHT_BLUP,15.65886272
DKC3201,PHT_BLUP,-2.91810996
EX3829,PHT_BLUP,-18.5644784
EV5428,PHT_BLUP,-7.36588613
EZ3849,PHT_BLUP,-1.59303914
EZ5161,PHT_BLUP,-26.33996571
EU6750,PHT_BLUP,19.21953359
EW5930,PHT_BLUP,2.07454889
EX3190,PHT_BLUP,-4.95494281
ZENANCE,PHT_BLUP,18.26699037
EZ3443,PHT_BLUP,17.92621693
EX2975,PHT_BLUP,-10.60293078
DKC3884,PHT_BLUP,-18.13286161
EZ3684,PHT_BLUP,-15.14564086
EZ3840,PHT_BLUP,13.1380999
EY4683,PHT_BLUP,-22.23696549
EY3750,PHT_BLUP,17.68613872
DKC5092,PHT_BLUP,-17.38997478
EZ3090,PHT_BLUP,14.47220362
DKC3710,PHT_BLUP,0.70594048
EW3084,PHT_BLUP,-6.70640126
EX2712,PHT_BLUP,-8.89368317
EW4839,PHT_BLUP,-11.05394515
DKC4162,PHT_BLUP,-7.43727602
EZ2979,PHT_BLUP,-22.09705834
EU4657,PHT_BLUP,-6.68786724
EZ5852,PHT_BLUP,-5.83083454
EZ3193,PHT_BLUP,14.86384368
EX5323,PHT_BLUP,-6.05884171
EY4857,PHT_BLUP,-11.42990995
DKC3350,PHT_BLUP,4.74319614
EX2976,PHT_BLUP,-0.70542837
DKC7023,PHT_BLUP,18.22225509
VALORITI,PHT_BLUP,8.30949287
EV6931,PHT_BLUP,1.35160226
DKC4069,PHT_BLUP,9.40892765
DKC3434,PHT_BLUP,12.4559615
KABARDI,PHT_BLUP,-7.70590095
AZZETI,PHT_BLUP,-3.0564672
EZ4692,PHT_BLUP,-1.83674074
ET3936,PHT_BLUP,-14.59236415
EX3833,PHT_BLUP,-18.04065564
EX5637,PHT_BLUP,2.58206631
EU3310,PHT_BLUP,6.19169368
ELYSIUM,PHT_BLUP,-9.99976546
EW3738,PHT_BLUP,-6.42182419
EV5742SQGZ,PHT_BLUP,-2.28840436
EUPHYTIA,PHT_BLUP,-7.52435793
EZ5054,PHT_BLUP,-6.9274056
EZ4063,PHT_BLUP,-14.46326996
EZ5160,PHT_BLUP,8.75851222
DKC3079,PHT_BLUP,2.53294975
EW2711,PHT_BLUP,-13.01993262
DKC5404,PHT_BLUP,-5.95362803
EY7032,PHT_BLUP,-4.89744923
EZ3759,PHT_BLUP,-1.11226911
DKC4717,PHT_BLUP,-2.33131268
EW5044,PHT_BLUP,-3.97135648
EZ4753,PHT_BLUP,-2.24433238
DKC3012,PHT_BLUP,4.18778379
EQ5234SQGZ,PHT_BLUP,-11.61511554
EY3205,PHT_BLUP,-8.77581904
DKC4416,PHT_BLUP,-8.97439732
EZ4691,PHT_BLUP,-1.18048602
EZ3548,PHT_BLUP,7.43110514
EX4937,PHT_BLUP,-12.31032675
EU6223,PHT_BLUP,-8.70814803
ET4134,PHT_BLUP,-13.97459968
EZ3206,PHT_BLUP,24.02489249
TENTAXION,PHT_BLUP,-5.54323211
DKC4751,PHT_BLUP,-0.1530399
EV5039,PHT_BLUP,-3.85366127
EV5153,PHT_BLUP,-14.8184805
EX6849,PHT_BLUP,3.19204044
EZ4062,PHT_BLUP,-15.06685741
DKC3640,PHT_BLUP,9.50061245
EY3535,PHT_BLUP,11.78150825
CORTON,PHT_BLUP,-4.23776051
EZ4161,PHT_BLUP,-15.34385038
EZ3543,PHT_BLUP,28.53278504
EZ3843,PHT_BLUP,-24.19064478
EZ3682,PHT_BLUP,23.12557564
EZ4262,PHT_BLUP,-0.2247597
EZ3676,PHT_BLUP,18.27348417
EX4156,PHT_BLUP,-6.83938658
ET3167,PHT_BLUP,-13.30460464
EY5641,RTLP_BLUP,-2.05030706
DKC3888,RTLP_BLUP,-2.88492902
DKC5685WX,RTLP_BLUP,-0.58502599
SPOUTNIK,RTLP_BLUP,2.95231851
DKC5605,RTLP_BLUP,-4.02198017
EX5553,RTLP_BLUP,-2.13604899
EX4678,RTLP_BLUP,0.3560273
EU3290,RTLP_BLUP,-0.09531224
DKC6402,RTLP_BLUP,-0.60237801
ET7019KDDZ,RTLP_BLUP,
DKC3937,RTLP_BLUP,-3.11501441
DKC3402,RTLP_BLUP,-1.70823005
EZ5643,RTLP_BLUP,-1.1448682
EV6842,RTLP_BLUP,-2.06673892
EX3330XKLZ,RTLP_BLUP,1.30512381
EZ4577,RTLP_BLUP,0.33453438
DKC3939,RTLP_BLUP,-0.14977062
AUXKAR,RTLP_BLUP,-0.20726321
DKC6980YG,RTLP_BLUP,
EZ3958,RTLP_BLUP,-3.69975976
EW3083,RTLP_BLUP,-2.389339
DKC5209,RTLP_BLUP,-0.06072311
EZ5263,RTLP_BLUP,0.92563145
DKC5142WX,RTLP_BLUP,-1.41101141
ES3159,RTLP_BLUP,-0.26686813
EY4940,RTLP_BLUP,2.44884658
GARGANTUA,RTLP_BLUP,-0.83490059
DKC2684,RTLP_BLUP,-0.16641411
EZ3754,RTLP_BLUP,9.24698485
EX5431,RTLP_BLUP,2.57768568
EY3746,RTLP_BLUP,-0.2099702
ENISOR,RTLP_BLUP,-1.68363637
DKC5744,RTLP_BLUP,1.11679081
EY3436,RTLP_BLUP,-2.38076674
EZ3194,RTLP_BLUP,-4.52348033
DKC4014,RTLP_BLUP,4.5919119
EY6856,RTLP_BLUP,-0.87343346
DKC3361,RTLP_BLUP,0.40910829
EZ5761,RTLP_BLUP,3.048257
DKC3450,RTLP_BLUP,0.15223106
EX4682,RTLP_BLUP,-0.75935834
EX4568,RTLP_BLUP,-0.81651973
POPULARIO,RTLP_BLUP,1.83190952
EZ2978,RTLP_BLUP,1.03033263
EY3339,RTLP_BLUP,0.74584051
EZ3346,RTLP_BLUP,-1.39307771
DKC3789,RTLP_BLUP,
DKC3442,RTLP_BLUP,-2.10908416
DKC5432,RTLP_BLUP,0.38157488
EZ3961,RTLP_BLUP,-1.81361516
EY3748,RTLP_BLUP,-2.63806442
EX6532,RTLP_BLUP,-3.14452286
DKC4320,RTLP_BLUP,-0.65419704
EZ5265,RTLP_BLUP,-0.451806
ET6319KDDZ,RTLP_BLUP,
EX4854,RTLP_BLUP,-1.93259995
DKC5075,RTLP_BLUP,0.2381513
EV5741,RTLP_BLUP,-1.12844558
EX6530,RTLP_BLUP,-1.84411772
EZ3678,RTLP_BLUP,7.57834144
DKC7107,RTLP_BLUP,-5.60778654
EX6017,RTLP_BLUP,-2.1228441
DKC4603,RTLP_BLUP,0.26910189
EY3956,RTLP_BLUP,-1.22165949
DKC3972,RTLP_BLUP,3.7951694
EZ4066,RTLP_BLUP,0.35929181
DKC6812,RTLP_BLUP,0.01465522
EY4260,RTLP_BLUP,0.4231404
DKC6503,RTLP_BLUP,-2.41801917
EU4446,RTLP_BLUP,-0.06314352
ER4237,RTLP_BLUP,-1.07802636
IZZLI,RTLP_BLUP,-0.03916678
EU6643,RTLP_BLUP,-2.51780732
EZ3450,RTLP_BLUP,1.9674427
DUELING,RTLP_BLUP,
EU5631,RTLP_BLUP,-0.06314352
EX4054,RTLP_BLUP,-1.6868438
EW5429,RTLP_BLUP,-1.34352114
EZ3760,RTLP_BLUP,-2.66524871
EV4326,RTLP_BLUP,-0.20726321
EY6659,RTLP_BLUP,2.42135666
EZ3849,RTLP_BLUP,3.18270109
DKC6664,RTLP_BLUP,
EY4751,RTLP_BLUP,3.74915587
EY7111,RTLP_BLUP,-0.22381436
EY3089,RTLP_BLUP,-0.74030028
EZ4467,RTLP_BLUP,-0.45903456
STAROF,RTLP_BLUP,
DKC3884,RTLP_BLUP,-1.16276044
EZ4462,RTLP_BLUP,6.34767575
EZ3848,RTLP_BLUP,-2.24626983
EY3750,RTLP_BLUP,1.48148273
DKC4038,RTLP_BLUP,-1.32036599
EZ2979,RTLP_BLUP,-2.4905486
EU4657,RTLP_BLUP,0.68279408
EW6653,RTLP_BLUP,-2.94438206
EZ3193,RTLP_BLUP,-0.47258928
EX4571,RTLP_BLUP,-1.79435637
EZ4461,RTLP_BLUP,3.23785096
KANELA,RTLP_BLUP,-2.50912774
DKC4070,RTLP_BLUP,-2.44077748
DKC3350,RTLP_BLUP,-3.02889642
DKC3609,RTLP_BLUP,-2.41926486
DKC5065,RTLP_BLUP,
